date,open,high,low,close,volume,amount,factor
2023-11-16,18.82,20.18,11.93,12.28,104458,229314.18628999998,1.0
2023-11-17,12.28,12.85,10.93,11.11,67871,111115.15564,1.0
2023-11-20,10.71,11.19,10.39,10.82,46847,71486.93337,1.0
2023-11-21,10.57,14.07,10.57,12.07,76684,132979.9469,1.0
2023-11-22,11.33,13.71,11.15,13.42,76083,133333.48879,1.0
2023-11-23,13.14,14.07,11.68,11.82,63183,114006.9386,1.0
2023-11-24,11.28,12.82,11.25,12.34,55588,95544.67698,1.0
2023-11-27,12.55,14.42,12.32,14.15,78282,148475.91603,1.0
2023-11-28,13.28,16.27,13.0,14.72,69436,142165.05505000002,1.0
2023-11-29,14.42,16.23,13.71,15.21,64303,134840.48822,1.0
2023-11-30,14.55,16.34,13.89,14.07,51316,110594.81783,1.0
2023-12-01,14.07,14.1,11.22,11.5,50214,88710.74261,1.0
2023-12-04,10.92,11.8,10.87,11.18,21484,34551.07868,1.0
2023-12-05,11.12,12.21,11.12,11.9,33199,55734.1858,1.0
2023-12-06,11.81,12.27,11.5,11.72,24758,41779.4606,1.0
2023-12-07,11.75,12.2,11.75,12.1,25124,43015.15326,1.0
2023-12-08,12.27,12.53,12.02,12.27,23889,41688.720049999996,1.0
2023-12-11,12.34,12.5,11.37,11.49,21736,36398.87696,1.0
2023-12-12,11.62,11.84,11.38,11.62,13214,21908.43822,1.0
2023-12-13,11.5,12.12,11.5,11.9,21895,37120.06657,1.0
2023-12-14,11.82,13.8,11.78,13.78,51107,93807.97211,1.0
2023-12-15,13.41,15.2,12.55,14.21,49038,94800.5552,1.0
2023-12-18,13.9,14.57,13.45,14.19,35979,72108.20148,1.0
2023-12-19,14.62,14.7,13.14,13.45,30996,60957.51454,1.0
2023-12-20,13.07,13.84,13.01,13.65,23698,45583.20564,1.0
2023-12-21,13.64,14.34,12.06,12.14,30787,58115.702130000005,1.0
2023-12-22,11.85,12.47,11.39,12.17,19126,32544.11988,1.0
2023-12-25,12.16,12.55,11.95,12.55,15909,27944.86241,1.0
2023-12-26,12.54,12.66,11.92,12.47,18494,32773.30323,1.0
2023-12-27,12.37,12.99,12.28,12.9,19231,34596.52552,1.0
2023-12-28,12.77,12.99,12.43,12.75,15075,27414.68222,1.0
2023-12-29,12.77,13.29,12.5,13.13,16431,30203.93589,1.0
2024-01-02,13.06,14.26,13.06,14.14,33732,65647.91599000001,1.0
2024-01-03,13.89,14.11,13.51,13.85,20775,40897.29536,1.0
2024-01-04,13.85,16.21,13.62,15.52,45007,95160.12981999999,1.0
2024-01-05,14.93,16.07,14.09,16.07,49742,107512.71403,1.0
2024-01-08,15.53,16.2,13.79,13.93,29274,63349.55672,1.0
2024-01-09,13.85,15.85,13.15,15.71,40819,83151.50257,1.0
2024-01-10,15.27,19.78,14.95,15.87,73042,180569.02361,1.0
2024-01-11,14.48,16.55,14.48,16.14,53797,114783.42070999999,1.0
2024-01-12,15.51,15.6,13.57,13.6,42410,88596.43748000001,1.0
2024-01-15,13.14,13.53,12.42,12.7,24081,44177.411799999994,1.0
2024-01-16,12.5,13.65,11.84,13.36,31121,56918.81539,1.0
2024-01-17,12.92,14.21,12.82,13.37,28996,56199.495670000004,1.0
2024-01-18,13.2,15.85,12.74,15.45,57831,120559.47845000001,1.0
2024-01-19,15.45,18.14,14.86,15.58,64428,150129.24313,1.0
2024-01-22,15.15,15.49,13.78,14.04,42473,88373.11254,1.0
2024-01-23,13.77,14.56,13.45,14.27,26236,52686.01536,1.0
2024-01-24,14.03,14.83,13.75,14.47,25303,51733.085770000005,1.0
2024-01-25,14.33,14.33,13.27,13.47,29127,56773.270039999996,1.0
2024-01-26,13.15,13.61,12.7,12.77,19311,36102.77775,1.0
2024-01-29,12.84,12.98,11.35,11.35,20242,34857.7526,1.0
2024-01-30,11.21,11.68,10.89,11.18,11270,18042.58757,1.0
2024-01-31,11.2,11.89,11.2,11.55,14219,23525.095719999998,1.0
2024-02-01,11.54,11.67,10.48,10.53,13658,21529.81222,1.0
2024-02-02,10.5,10.76,9.01,9.25,18742,26078.35739,1.0
2024-02-05,9.28,9.28,7.75,8.39,16332,19933.829550000002,1.0
2024-02-06,8.37,9.99,8.0,9.82,24481,31987.75226,1.0
2024-02-07,9.49,10.4,9.22,9.33,21973,30975.88555,1.0
2024-02-08,9.54,9.68,8.59,9.32,13104,17220.39707,1.0
2024-02-19,9.36,9.95,9.36,9.78,12697,17562.09998,1.0
2024-02-20,9.89,10.77,9.72,10.3,15816,23248.82365,1.0
2024-02-21,10.12,10.75,10.12,10.25,15675,23515.84647,1.0
2024-02-22,9.86,10.36,9.86,10.19,12151,17647.922420000003,1.0
2024-02-23,10.12,10.35,10.0,10.1,11105,16103.15343,1.0
2024-02-26,10.17,10.81,9.93,10.8,19204,28572.93302,1.0
2024-02-27,10.75,12.05,10.53,11.75,29145,47798.84953,1.0
2024-02-28,11.46,11.83,10.71,10.72,30011,48286.20896,1.0
2024-02-29,10.56,10.98,10.52,10.9,12903,19873.883879999998,1.0
2024-03-01,10.87,11.12,10.71,10.92,9568,14841.418699999998,1.0
2024-03-04,10.96,10.98,10.35,10.43,10397,15634.64905,1.0
2024-03-05,10.41,10.41,9.71,9.77,10002,14202.97843,1.0
2024-03-06,9.91,10.27,9.67,10.12,8849,12788.87238,1.0
2024-03-07,10.04,10.25,9.79,9.85,6289,9013.4612,1.0
2024-03-08,9.98,10.62,9.98,10.25,10767,15895.76269,1.0
2024-03-11,9.97,10.23,9.97,10.21,7266,10473.50518,1.0
2024-03-12,10.21,10.38,10.18,10.32,6567,9653.89368,1.0
2024-03-13,10.42,10.45,9.99,10.12,5723,8299.75885,1.0
2024-03-14,10.11,10.55,10.11,10.53,15061,22384.84532,1.0
2024-03-15,10.4,10.95,10.32,10.85,19219,29458.047649999997,1.0
2024-03-18,10.7,10.9,10.57,10.82,10406,15938.08288,1.0
2024-03-19,10.72,10.78,10.51,10.55,5562,8449.743380000002,1.0
2024-03-20,10.5,10.6,10.41,10.45,4654,6984.317889999999,1.0
2024-03-21,10.48,10.54,10.09,10.17,5581,8217.24822,1.0
2024-03-22,10.22,10.26,9.76,9.76,5438,7713.84906,1.0
2024-03-25,9.76,10.13,9.49,9.52,3563,4937.56806,1.0
2024-03-26,9.53,9.7,9.2,9.36,3308,4467.994320000001,1.0
2024-03-27,9.62,10.07,9.31,9.8,10070,14085.316869999999,1.0
2024-03-28,9.63,9.96,9.57,9.92,7879,11027.73167,1.0
2024-03-29,9.87,9.88,9.62,9.65,5730,7958.511519999999,1.0
2024-04-01,9.65,9.71,9.5,9.62,3543,4862.39879,1.0
2024-04-02,9.7,9.75,9.4,9.41,2439,3327.68842,1.0
2024-04-03,9.46,9.67,9.2,9.35,2897,3915.0278599999997,1.0
2024-04-08,9.27,9.49,9.0,9.01,5189,6784.79449,1.0
2024-04-09,8.97,9.35,8.97,9.06,2402,3118.51386,1.0
2024-04-10,9.02,9.48,8.95,9.25,6113,8150.92567,1.0
2024-04-11,9.28,9.28,9.07,9.1,3925,5124.14861,1.0
2024-04-12,9.03,9.33,9.03,9.15,4588,6011.31811,1.0
2024-04-15,9.08,9.27,8.28,8.52,6263,7894.211740000001,1.0
2024-04-16,8.37,8.6,7.64,7.75,4874,5599.94495,1.0
2024-04-17,7.9,8.18,7.8,8.12,4156,4814.376200000001,1.0
2024-04-18,8.18,8.8,8.01,8.34,9266,11290.13715,1.0
2024-04-19,8.15,8.34,8.0,8.1,4733,5527.31381,1.0
2024-04-22,8.07,8.13,7.85,7.88,3804,4341.9412999999995,1.0
2024-04-23,7.8,8.0,7.79,7.95,2247,2559.6553799999997,1.0
2024-04-24,8.0,8.18,7.95,8.05,2810,3242.44443,1.0
2024-04-25,8.37,9.78,8.37,8.8,24196,31352.63618,1.0
2024-04-26,8.4,8.85,8.3,8.78,14285,17622.28693,1.0
2024-04-29,8.71,9.2,8.67,9.04,13119,16763.18317,1.0
2024-04-30,9.14,9.67,8.97,9.32,11672,15536.41404,1.0
2024-05-06,9.57,9.57,9.27,9.32,6859,9208.78853,1.0
2024-05-07,9.3,9.43,9.25,9.31,4266,5708.953509999999,1.0
2024-05-08,9.34,9.39,8.91,9.01,6914,9047.75776,1.0
2024-05-09,9.02,9.16,8.71,9.1,4201,5464.65019,1.0
2024-05-10,9.17,9.17,8.96,8.96,3223,4169.99756,1.0
2024-05-13,8.97,8.97,8.74,8.75,3079,3903.17921,1.0
2024-05-14,8.8,9.05,8.72,8.92,6428,8172.30361,1.0
2024-05-15,8.97,8.98,8.79,8.84,3645,4650.39887,1.0
2024-05-16,8.81,9.03,8.77,8.82,3882,4952.120099999999,1.0
2024-05-17,8.82,8.98,8.78,8.95,4074,5182.2886,1.0
2024-05-20,8.97,8.98,8.87,8.9,3511,4493.6952,1.0
2024-05-21,8.87,8.9,8.7,8.7,4265,5385.04313,1.0
2024-05-22,8.71,8.87,8.71,8.82,3792,4793.835059999999,1.0
2024-05-23,8.85,9.35,8.75,9.22,12303,16134.04363,1.0
2024-05-24,9.34,9.34,9.03,9.07,6378,8348.340559999999,1.0
2024-05-27,9.27,10.28,9.27,9.4,19553,27153.68554,1.0
2024-05-28,9.09,9.42,9.06,9.23,14048,13026.726050000001,1.0
2024-05-29,9.21,9.31,8.91,8.99,9406,8580.866189999999,1.0
2024-05-30,8.99,8.99,8.52,8.61,9852,8656.389210000001,1.0
2024-05-31,8.69,8.69,8.42,8.53,5158,4445.41018,1.0
2024-06-03,8.53,8.58,8.22,8.3,3764,3185.85056,1.0
2024-06-04,8.28,8.43,8.25,8.31,4247,3571.17454,1.0
2024-06-05,8.4,8.4,7.95,7.95,5174,4258.61063,1.0
2024-06-06,7.99,7.99,7.6,7.61,6240,4865.38324,1.0
2024-06-07,7.75,7.83,7.61,7.75,3641,2838.7927400000003,1.0
2024-06-11,7.74,7.77,7.57,7.72,3589,2786.74727,1.0
2024-06-12,7.74,8.1,7.74,7.85,3888,3102.9370099999996,1.0
2024-06-13,7.87,7.96,7.68,7.76,3322,2607.2607799999996,1.0
2024-06-14,7.86,7.91,7.74,7.82,1872,1476.0992800000001,1.0
2024-06-17,7.78,7.82,7.63,7.66,2527,1962.83467,1.0
2024-06-18,7.65,7.69,7.57,7.63,2636,2034.84968,1.0
2024-06-19,7.59,8.01,7.58,7.87,7692,6122.34789,1.0
2024-06-20,7.91,7.96,7.57,7.86,7760,6086.3786900000005,1.0
2024-06-21,7.82,8.4,7.82,8.33,14154,11698.1922,1.0
2024-06-24,8.29,8.4,7.96,7.96,7720,6311.7618600000005,1.0
2024-06-25,8.11,8.24,7.96,8.03,5559,4543.145,1.0
2024-06-26,8.02,8.17,7.96,8.17,3808,3110.79829,1.0
2024-06-27,8.06,8.18,8.06,8.11,4105,3374.04496,1.0
2024-06-28,8.16,8.21,8.08,8.1,5055,4150.91598,1.0
2024-07-01,8.18,8.2,8.08,8.16,2527,2077.8607700000002,1.0
2024-07-02,8.11,8.11,7.94,7.95,4790,3871.34384,1.0
2024-07-03,7.94,7.94,7.74,7.83,1767,1397.07938,1.0
2024-07-04,7.9,7.94,7.62,7.66,1514,1187.68167,1.0
2024-07-05,7.69,7.69,7.29,7.57,2926,2223.4327000000003,1.0
2024-07-08,7.72,7.72,7.23,7.3,2303,1718.95515,1.0
2024-07-09,7.3,7.42,6.95,7.37,2995,2174.87741,1.0
2024-07-10,7.43,7.47,7.22,7.24,2481,1849.95027,1.0
2024-07-11,7.57,7.76,7.32,7.43,2385,1794.84222,1.0
2024-07-12,7.43,7.68,7.39,7.56,2974,2272.33437,1.0
2024-07-15,7.53,7.61,7.35,7.46,1527,1152.8308,1.0
2024-07-16,7.42,7.91,7.35,7.89,6683,5204.448490000001,1.0
2024-07-17,7.89,8.84,7.89,8.72,38063,32482.15769,1.0
2024-07-18,8.72,8.76,8.06,8.15,16910,14178.277380000001,1.0
2024-07-19,8.43,8.43,8.04,8.05,9523,7906.49701,1.0
2024-07-22,8.05,8.1,7.71,7.79,8598,6812.66022,1.0
2024-07-23,7.84,7.84,7.66,7.69,6707,5248.29305,1.0
2024-07-24,7.67,7.71,7.47,7.47,4413,3399.16632,1.0
2024-07-25,7.62,7.7,7.5,7.66,4274,3299.83063,1.0
2024-07-26,7.68,7.9,7.66,7.78,6314,4966.31019,1.0
2024-07-29,7.79,7.79,7.58,7.66,3113,2414.6058700000003,1.0
2024-07-30,7.71,7.79,7.61,7.73,4846,3785.73374,1.0
2024-07-31,7.73,7.94,7.73,7.88,7095,5628.50275,1.0
2024-08-01,7.91,7.94,7.78,7.83,4873,3861.21662,1.0
2024-08-02,7.41,7.87,7.41,7.66,6071,4680.97967,1.0
2024-08-05,7.61,8.12,7.6,7.66,13937,11080.14975,1.0
2024-08-06,7.66,7.8,7.43,7.74,8847,6807.5111799999995,1.0
2024-08-07,7.81,7.81,7.57,7.64,2689,2081.75133,1.0
2024-08-08,7.61,7.74,7.51,7.57,4662,3578.36866,1.0
2024-08-09,7.65,7.66,7.48,7.55,2476,1888.0930600000002,1.0
2024-08-12,7.6,7.6,7.49,7.52,1859,1418.6821499999999,1.0
2024-08-13,7.57,7.59,7.42,7.59,1211,921.47287,1.0
2024-08-14,7.67,7.67,7.46,7.54,1150,874.58813,1.0
2024-08-15,7.49,7.64,7.49,7.57,1958,1500.5136599999998,1.0
2024-08-16,7.68,7.68,7.46,7.47,1760,1341.8140700000001,1.0
2024-08-19,7.47,7.51,7.38,7.39,1282,962.6336899999999,1.0
2024-08-20,7.39,7.55,7.24,7.5,3492,2634.9002,1.0
2024-08-21,7.51,7.51,7.27,7.34,3193,2372.2049700000002,1.0
2024-08-22,7.45,7.46,7.2,7.33,3842,2856.23129,1.0
2024-08-23,7.29,7.29,7.11,7.24,2384,1738.41902,1.0
2024-08-26,7.21,7.37,7.21,7.25,1506,1105.58869,1.0
2024-08-27,7.18,7.25,7.0,7.04,3205,2292.09724,1.0
2024-08-28,7.14,7.14,6.96,7.03,2419,1717.26803,1.0
2024-08-29,6.97,7.03,6.82,6.97,2783,1964.1486200000002,1.0
2024-08-30,6.94,7.27,6.91,7.17,6410,4617.29163,1.0
2024-09-02,7.17,7.21,6.94,6.94,3207,2287.02487,1.0
2024-09-03,6.94,7.04,6.93,6.93,906,639.9213199999999,1.0
2024-09-04,7.0,7.0,6.8,6.85,918,639.46068,1.0
2024-09-05,6.82,6.98,6.82,6.92,509,356.23067,1.0
2024-09-06,7.01,7.01,6.8,6.85,1002,695.3085699999999,1.0
2024-09-09,6.9,6.96,6.72,6.81,727,500.32797999999997,1.0
2024-09-10,6.8,6.89,6.66,6.85,697,478.02443,1.0
2024-09-11,6.82,6.88,6.7,6.8,1006,690.3752099999999,1.0
2024-09-12,6.78,6.89,6.71,6.72,443,302.9082,1.0
2024-09-13,6.77,6.95,6.62,6.84,2351,1622.4478100000001,1.0
2024-09-18,6.79,6.96,6.68,6.8,1418,978.41512,1.0
2024-09-19,6.91,6.99,6.75,6.86,2420,1695.59953,1.0
2024-09-20,6.97,6.98,6.82,6.86,1561,1090.52,1.0
2024-09-23,6.86,6.94,6.81,6.83,1189,823.68014,1.0
2024-09-24,6.77,7.0,6.71,6.99,2634,1847.2201100000002,1.0
2024-09-25,7.04,7.3,6.98,7.01,2758,1982.4341200000001,1.0
2024-09-26,6.97,7.13,6.96,7.13,3822,2730.76936,1.0
2024-09-27,7.21,7.96,7.21,7.86,17074,13121.82575,1.0
2024-09-30,8.24,9.66,8.12,9.55,35069,31601.398309999997,1.0
2024-10-08,11.71,11.73,9.9,11.14,52330,57798.81851,1.0
2024-10-09,9.97,10.69,9.1,9.14,28289,28242.682969999998,1.0
2024-10-10,9.23,9.74,8.97,9.02,14071,13204.148640000001,1.0
2024-10-11,8.94,8.99,8.06,8.16,12993,11089.971230000001,1.0
2024-10-14,8.26,8.69,8.11,8.59,14359,12288.881519999999,1.0
2024-10-15,8.59,9.3,8.49,8.66,18397,16537.87396,1.0
2024-10-16,8.51,9.21,8.42,9.09,15388,13717.65453,1.0
2024-10-17,9.18,9.86,9.03,9.28,31510,30062.959489999997,1.0
2024-10-18,9.24,10.04,9.11,9.86,35027,34261.94921,1.0
2024-10-21,10.24,11.15,9.86,11.1,46191,49339.392369999994,1.0
2024-10-22,11.11,11.61,9.99,10.42,45266,49361.54253,1.0
2024-10-23,10.49,11.41,10.32,11.05,37953,41766.4225,1.0
2024-10-24,11.15,11.84,10.89,11.51,44593,51024.83007,1.0
2024-10-25,11.74,13.12,11.21,11.28,62273,77043.95148,1.0
2024-10-28,11.23,12.12,10.93,12.11,40812,47054.34397,1.0
2024-10-29,12.5,13.09,11.75,12.96,45490,57457.95943,1.0
2024-10-30,13.11,13.76,12.36,13.31,39594,52214.44159,1.0
2024-10-31,12.96,13.71,12.44,13.15,40690,53403.785710000004,1.0
2024-11-01,12.81,14.75,12.5,13.31,61666,83675.61145,1.0
2024-11-04,13.53,16.38,12.85,16.05,73717,108458.79547,1.0
2024-11-05,15.41,16.89,14.92,16.53,79308,126471.27341,1.0
2024-11-06,16.61,16.8,15.61,15.89,57709,93609.17059000001,1.0
2024-11-07,15.66,17.51,15.43,16.42,61798,102230.24404,1.0
2024-11-08,16.09,16.49,14.58,14.81,50860,79255.82351,1.0
2024-11-11,14.44,14.81,13.53,14.16,36059,50979.495619999994,1.0
2024-11-12,14.41,14.54,13.51,13.74,21858,30791.55627,1.0
2024-11-13,13.9,14.41,13.19,14.2,24196,33810.12304,1.0
2024-11-14,14.72,15.69,14.21,14.47,42626,64339.20907,1.0
2024-11-15,14.71,15.04,13.94,14.41,25812,37622.00419,1.0
2024-11-18,14.46,14.9,13.45,14.36,23412,33873.27808,1.0
2024-11-19,14.35,14.39,12.12,13.1,32556,43051.0504,1.0
2024-11-20,12.91,14.2,12.66,14.09,27867,38213.801020000006,1.0
2024-11-21,14.41,15.41,13.94,15.33,41201,61749.23949,1.0
2024-11-22,15.75,17.71,15.09,15.17,71774,119562.91037,1.0
2024-11-25,14.58,16.01,14.57,15.91,46892,72572.63461,1.0
2024-11-26,15.9,16.19,14.81,14.91,33701,52231.74731,1.0
2024-11-27,14.71,15.57,12.92,15.57,30884,45292.02994,1.0
2024-11-28,17.54,18.9,15.93,16.11,65124,113559.87658,1.0
2024-11-29,15.91,20.97,15.66,20.97,158119,318259.47541,1.0
2024-12-02,21.96,22.57,18.94,19.23,140902,281475.98523,1.0
2024-12-03,18.91,19.47,17.67,18.01,87950,162167.70084,1.0
2024-12-04,17.87,18.01,16.82,17.12,55702,97300.2204,1.0
2024-12-05,16.92,17.39,16.71,17.04,35129,60063.33042,1.0
2024-12-06,17.02,17.18,16.25,16.28,34805,57929.767,1.0
2024-12-09,16.11,16.25,14.97,15.01,31489,49004.6568,1.0
2024-12-10,15.71,16.16,15.11,15.25,42502,67189.40153,1.0
2024-12-11,14.96,15.41,14.75,14.75,25522,38666.86936,1.0
2024-12-12,14.89,15.72,14.04,15.72,44685,66779.65497,1.0
2024-12-13,15.41,16.15,15.13,15.79,42291,67032.82220000001,1.0
2024-12-16,16.26,17.61,16.12,16.64,70082,118580.00296,1.0
2024-12-17,15.91,16.45,14.31,14.31,40776,63097.00177,1.0
2024-12-18,14.41,14.71,13.44,13.76,33472,47067.7176,1.0
2024-12-19,14.32,14.47,13.21,14.15,32883,46205.89879,1.0
2024-12-20,13.89,15.13,13.8,14.8,38295,55637.941530000004,1.0
2024-12-23,14.41,14.6,13.61,13.72,26060,36948.18148,1.0
2024-12-24,14.08,14.08,13.63,13.85,14970,20811.08384,1.0
2024-12-25,13.68,13.82,12.51,12.56,23732,31078.07284,1.0
2024-12-26,12.71,12.99,12.38,12.44,19281,24567.0368,1.0
2024-12-27,12.44,12.76,12.31,12.41,14442,18183.776690000002,1.0
2024-12-30,12.41,12.41,11.88,12.03,15964,19499.414780000003,1.0
2024-12-31,12.08,13.05,11.96,12.11,22616,28507.5919,1.0
2025-01-02,11.99,12.61,11.96,12.33,17301,21516.64133,1.0
2025-01-03,12.26,13.06,12.01,12.97,23426,29368.1304,1.0
2025-01-06,12.91,13.11,12.41,12.52,18691,23882.407030000002,1.0
2025-01-07,12.6,12.88,12.16,12.82,12717,16055.13097,1.0
2025-01-08,12.69,13.03,12.4,12.97,15766,20229.20634,1.0
2025-01-09,12.9,13.41,12.73,13.07,18235,24046.43663,1.0
2025-01-10,12.9,13.28,12.17,12.18,12107,15526.24706,1.0
2025-01-13,12.12,12.15,11.81,11.86,8022,9658.7027,1.0
2025-01-14,12.21,13.01,11.93,12.95,21126,26666.85219,1.0
2025-01-15,12.95,13.61,12.72,13.06,23306,31107.197030000003,1.0
2025-01-16,13.31,13.84,13.01,13.62,27308,36789.78325,1.0
2025-01-17,14.58,14.58,13.63,13.7,35411,50078.39165,1.0
2025-01-20,13.51,13.91,13.31,13.46,20498,28001.93008,1.0
2025-01-21,13.53,13.62,12.96,13.02,20015,26550.65718,1.0
2025-01-22,12.92,13.02,12.42,12.53,11535,14670.17963,1.0
2025-01-23,12.8,13.11,12.42,12.5,13462,17267.67457,1.0
2025-01-24,12.61,12.86,12.35,12.79,11906,15177.67432,1.0
2025-01-27,13.39,13.39,12.61,12.63,12210,15808.804619999999,1.0
2025-02-05,12.74,12.76,12.35,12.42,9357,11774.32991,1.0
2025-02-06,12.52,13.31,12.13,13.24,21481,27529.42586,1.0
2025-02-07,13.41,14.21,13.25,13.9,39803,55485.72932,1.0
2025-02-10,13.91,14.19,13.6,14.16,28823,40349.319189999995,1.0
2025-02-11,14.16,15.08,13.95,15.06,39766,58641.665409999994,1.0
2025-02-12,15.51,16.41,15.05,15.13,44259,69488.77990000001,1.0
2025-02-13,14.71,15.27,14.45,14.76,29973,44782.81533,1.0
2025-02-14,14.59,14.87,14.16,14.72,18748,27556.04268,1.0
2025-02-17,14.71,15.2,14.56,15.2,18900,28436.47794,1.0
2025-02-18,16.91,16.91,14.29,14.72,39064,61671.759,1.0
2025-02-19,14.71,15.1,14.33,15.03,26188,38908.009829999995,1.0
2025-02-20,14.94,15.6,14.82,15.26,23547,35986.17279,1.0
2025-02-21,15.25,15.4,14.91,15.2,16361,24979.198170000003,1.0
2025-02-24,15.25,15.42,15.02,15.22,14361,21950.24177,1.0
2025-02-25,15.02,15.02,14.59,14.6,17711,26302.213190000002,1.0
2025-02-26,14.8,15.0,14.67,14.9,10395,15517.480119999998,1.0
2025-02-27,15.04,15.31,14.71,15.31,18075,27334.4584,1.0
2025-02-28,15.31,15.58,14.54,14.86,14017,21248.00683,1.0
2025-03-03,14.89,15.41,14.62,15.29,15740,23983.50705,1.0
2025-03-04,15.2,16.05,15.09,15.89,21824,34513.38246,1.0
2025-03-05,16.05,16.56,15.54,16.33,29541,48075.4215,1.0
2025-03-06,16.25,16.42,15.51,15.75,22594,36054.92011,1.0
2025-03-07,15.76,16.19,15.61,15.85,15528,24883.23473,1.0
2025-03-10,15.89,16.5,15.71,16.43,20270,33096.12582,1.0
2025-03-11,16.22,17.09,16.06,17.0,26224,44048.398799999995,1.0
