date,open,high,low,close,volume,amount,factor
2023-08-08,5.44,5.58,4.71,4.71,55000,68070.27601999999,1.0
2023-08-09,4.53,5.26,4.47,5.05,46162,53835.87394,1.0
2023-08-10,4.95,5.46,4.85,4.94,31561,38839.63067,1.0
2023-08-11,4.62,4.69,4.49,4.52,26591,29532.1315,1.0
2023-08-14,4.47,4.49,4.36,4.39,13213,14204.35942,1.0
2023-08-15,4.45,4.45,4.24,4.25,8524,9030.32619,1.0
2023-08-16,4.3,4.31,4.2,4.21,6629,6925.59282,1.0
2023-08-17,4.22,4.22,4.02,4.07,8575,8650.67354,1.0
2023-08-18,4.09,4.27,4.06,4.1,7148,7332.35436,1.0
2023-08-21,4.12,4.19,4.08,4.11,4592,4665.22843,1.0
2023-08-22,4.18,4.19,4.04,4.06,3651,3673.44319,1.0
2023-08-23,4.07,4.07,3.92,3.93,4013,3969.99675,1.0
2023-08-24,3.95,4.04,3.9,3.95,2625,2576.64991,1.0
2023-08-25,3.93,3.95,3.78,3.81,3092,2958.9397000000004,1.0
2023-08-28,4.02,4.04,3.81,3.82,3319,3229.76245,1.0
2023-08-29,3.86,4.0,3.86,3.97,1973,1929.50286,1.0
2023-08-30,3.97,4.03,3.92,3.98,1953,1929.08806,1.0
2023-08-31,4.04,4.13,3.98,4.08,3436,3444.47698,1.0
2023-09-01,4.06,4.28,3.98,4.16,7678,7888.28364,1.0
2023-09-04,4.33,4.47,4.28,4.32,12133,12907.540560000001,1.0
2023-09-05,4.24,4.31,4.1,4.12,5446,5594.71398,1.0
2023-09-06,4.09,4.13,4.07,4.1,2926,2953.18963,1.0
2023-09-07,4.13,4.13,4.01,4.03,3943,3945.9625699999997,1.0
2023-09-08,4.01,4.06,3.99,4.01,1332,1321.2951799999998,1.0
2023-09-11,4.01,4.07,3.99,4.04,1096,1090.52138,1.0
2023-09-12,3.98,4.03,3.98,3.99,2051,2029.2131000000002,1.0
2023-09-13,3.97,4.01,3.95,3.99,1221,1200.72731,1.0
2023-09-14,4.0,4.01,3.95,4.0,1205,1187.64716,1.0
2023-09-15,3.98,4.02,3.98,4.02,930,919.8533100000001,1.0
2023-09-18,4.08,4.08,3.95,4.01,1158,1141.62057,1.0
2023-09-19,4.01,4.01,3.97,4.0,412,406.08415,1.0
2023-09-20,4.0,4.01,3.93,3.98,950,933.8339,1.0
2023-09-21,3.97,3.98,3.93,3.98,330,322.98154,1.0
2023-09-22,3.98,4.0,3.93,4.0,876,861.9824,1.0
2023-09-25,4.0,4.01,3.95,3.95,489,480.65602,1.0
2023-09-26,3.96,3.98,3.93,3.95,687,671.61119,1.0
2023-09-27,3.95,4.0,3.95,3.97,747,734.22351,1.0
2023-09-28,3.94,3.99,3.94,3.98,396,388.87805,1.0
2023-10-09,4.01,4.01,3.96,3.98,357,352.12890999999996,1.0
2023-10-10,3.95,3.99,3.94,3.94,1461,1431.93042,1.0
2023-10-11,3.94,3.98,3.94,3.97,1051,1030.27492,1.0
2023-10-12,3.98,3.98,3.94,3.97,429,420.56753999999995,1.0
2023-10-13,3.95,3.97,3.87,3.9,715,695.0363199999999,1.0
2023-10-16,3.97,3.97,3.85,3.85,549,528.10162,1.0
2023-10-17,3.81,3.85,3.78,3.81,705,668.61531,1.0
2023-10-18,3.81,3.81,3.71,3.71,995,928.52163,1.0
2023-10-19,3.69,3.72,3.69,3.7,244,226.3715,1.0
2023-10-20,3.68,3.75,3.68,3.72,260,242.09686,1.0
2023-10-23,3.76,3.76,3.64,3.64,350,321.23667,1.0
2023-10-24,3.64,3.71,3.63,3.7,367,336.83645,1.0
2023-10-25,3.64,3.71,3.64,3.7,320,294.63412,1.0
2023-10-26,3.67,3.69,3.64,3.68,350,321.37242,1.0
2023-10-27,3.69,3.99,3.68,3.9,1926,1842.39041,1.0
2023-10-30,3.89,3.94,3.81,3.84,1679,1611.53441,1.0
2023-10-31,3.82,3.84,3.76,3.81,1111,1050.94209,1.0
2023-11-01,3.79,3.82,3.78,3.82,551,522.23339,1.0
2023-11-02,3.77,3.84,3.77,3.82,502,475.70482,1.0
2023-11-03,3.83,3.88,3.82,3.85,438,420.42221,1.0
2023-11-06,3.88,3.9,3.85,3.89,956,921.79845,1.0
2023-11-07,3.86,3.89,3.84,3.89,908,871.1738,1.0
2023-11-08,3.9,4.02,3.89,3.98,2868,2823.6857999999997,1.0
2023-11-09,3.98,4.0,3.93,3.99,1080,1060.2738200000001,1.0
2023-11-10,3.99,4.0,3.95,3.98,708,698.11627,1.0
2023-11-13,3.98,4.01,3.95,3.99,605,595.58725,1.0
2023-11-14,3.99,4.19,3.96,4.14,4670,4715.693719999999,1.0
2023-11-15,4.18,4.25,4.1,4.14,5222,5360.15118,1.0
2023-11-16,4.1,4.14,4.05,4.07,2163,2181.59003,1.0
2023-11-17,4.09,4.17,4.07,4.17,1454,1480.41679,1.0
2023-11-20,4.19,4.36,4.12,4.33,6057,6353.0148899999995,1.0
2023-11-21,4.35,5.04,4.33,4.57,22372,25527.16211,1.0
2023-11-22,4.53,5.41,4.52,5.17,22725,26761.803920000002,1.0
2023-11-23,5.4,6.86,5.11,6.35,38277,51506.1572,1.0
2023-11-24,5.98,8.21,5.71,7.23,35555,56464.04711,1.0
2023-11-27,7.83,9.52,7.02,9.48,37422,69062.72495999999,1.0
2023-11-28,8.3,9.42,8.03,8.27,27620,53525.80913,1.0
2023-11-29,8.33,8.54,6.41,6.87,22945,38838.45706,1.0
2023-11-30,6.72,7.26,6.5,6.98,12268,19662.93718,1.0
2023-12-01,6.98,7.26,6.6,6.63,10256,16504.62055,1.0
2023-12-04,6.41,6.77,6.28,6.5,7005,10629.06257,1.0
2023-12-05,6.55,7.59,6.43,7.34,18179,29890.188690000003,1.0
2023-12-06,7.35,7.87,6.94,7.69,21918,37767.424770000005,1.0
2023-12-07,7.69,8.21,7.5,7.95,19965,36242.401600000005,1.0
2023-12-08,7.88,8.82,7.77,8.54,20805,40039.58511,1.0
2023-12-11,8.69,8.69,7.49,7.67,16138,29495.09113,1.0
