date,open,high,low,close,volume,amount,factor
2021-11-24,14.16,15.09,10.68,10.68,138770,510772.544,1.0
2021-11-25,10.84,10.87,9.83,9.91,59913,179512.57,1.0
2021-11-26,9.74,9.91,9.47,9.51,30188,84934.541,1.0
2021-11-29,9.32,10.06,9.31,9.38,24651,69900.409,1.0
2021-11-30,9.51,9.77,9.36,9.57,17678,49452.81,1.0
2021-12-01,9.56,9.57,9.02,9.05,21231,57372.342,1.0
2021-12-02,9.08,9.33,8.84,9.04,10656,28475.059,1.0
2021-12-03,9.04,9.21,8.63,8.68,17612,45850.664,1.0
2021-12-06,8.62,8.73,8.13,8.24,15392,37861.571,1.0
2021-12-07,8.27,8.57,8.21,8.34,8152,20121.915,1.0
2021-12-08,8.34,8.45,8.25,8.35,5593,13773.611,1.0
2021-12-09,8.52,8.52,8.15,8.23,8283,20167.383,1.0
2021-12-10,8.24,8.31,8.01,8.22,9053,21786.635,1.0
2021-12-13,8.25,8.45,8.11,8.38,9154,22363.303,1.0
2021-12-14,8.34,8.83,8.32,8.59,12138,30791.84,1.0
2021-12-15,8.61,8.63,8.29,8.32,6903,17047.85,1.0
2021-12-16,8.37,8.37,8.12,8.2,7028,16988.224,1.0
2021-12-17,8.16,8.27,8.09,8.16,5161,12424.69,1.0
2021-12-20,8.11,8.13,7.81,7.84,5947,13893.895,1.0
2021-12-21,7.83,7.87,7.73,7.74,3258,7513.031,1.0
2021-12-22,7.73,8.05,7.59,7.84,5146,11979.798,1.0
2021-12-23,7.82,7.88,7.66,7.73,5054,11583.656,1.0
2021-12-24,7.66,7.73,7.31,7.48,6052,13490.581,1.0
2021-12-27,7.51,7.77,7.48,7.67,4337,9781.203,1.0
2021-12-28,7.67,7.83,7.56,7.81,4137,9425.569,1.0
2021-12-29,8.13,9.17,8.13,8.95,31548,81192.171,1.0
2021-12-30,8.66,9.44,8.66,9.14,27377,73042.421,1.0
2021-12-31,9.19,9.56,9.13,9.31,27262,74632.849,1.0
2022-01-04,9.27,9.37,8.72,8.81,17292,45317.259,1.0
2022-01-05,8.77,8.93,8.6,8.7,9511,24446.351,1.0
2022-01-06,8.58,8.7,8.31,8.38,9535,23615.747,1.0
2022-01-07,8.63,8.7,8.39,8.53,7752,19525.266,1.0
2022-01-10,8.42,8.46,8.17,8.33,4678,11429.179,1.0
2022-01-11,8.38,8.47,8.22,8.25,2997,7357.665,1.0
