date,open,high,low,close,volume,amount,factor
2020-11-18,5.1,5.18,5.05,5.12,21682,22079.889,1.0
2020-11-19,5.07,5.12,5.06,5.1,4083,4146.745,1.0
2020-11-20,5.1,5.12,5.1,5.11,2555,2598.271,1.0
2020-11-23,5.1,5.11,5.09,5.09,1733,1757.842,1.0
2020-11-24,5.09,5.09,4.89,4.89,8063,8030.619,1.0
2020-11-25,4.9,4.93,4.77,4.79,3304,3203.109,1.0
2020-11-26,4.79,4.85,4.76,4.85,1353,1299.953,1.0
2020-11-27,4.85,4.91,4.82,4.9,807,786.599,1.0
2020-11-30,5.08,5.12,5.03,5.05,6008,6081.628,1.0
2020-12-01,5.07,5.96,5.02,5.92,13726,14979.538,1.0
2020-12-02,5.77,6.06,5.53,5.61,5930,6604.32,1.0
2020-12-03,5.59,5.77,5.49,5.58,1783,1949.154,1.0
2020-12-04,5.6,5.83,5.54,5.8,2684,2997.509,1.0
2020-12-07,5.81,5.92,5.65,5.66,1817,2059.411,1.0
2020-12-08,5.67,5.67,5.56,5.57,1184,1305.223,1.0
2020-12-09,5.7,5.7,5.43,5.49,809,877.137,1.0
2020-12-10,5.52,5.52,5.34,5.44,534,568.359,1.0
2020-12-11,5.42,5.42,5.24,5.29,1517,1589.314,1.0
2020-12-14,5.29,5.29,5.12,5.18,864,887.807,1.0
2020-12-15,5.25,5.25,5.08,5.17,362,369.134,1.0
2020-12-16,5.05,5.18,4.96,5.17,1774,1786.013,1.0
2020-12-17,5.13,5.51,5.08,5.46,2211,2331.738,1.0
2020-12-18,5.47,5.54,5.33,5.49,936,1013.592,1.0
2020-12-21,5.52,5.58,5.43,5.58,786,856.657,1.0
2020-12-22,5.48,5.58,5.3,5.31,2817,3018.019,1.0
2020-12-23,5.31,5.44,5.21,5.31,610,634.178,1.0
2020-12-24,5.31,5.31,5.14,5.21,960,987.044,1.0
2020-12-25,5.21,5.23,5.14,5.14,156,160.625,1.0
2020-12-28,5.12,5.12,5.05,5.1,180,181.903,1.0
2020-12-29,5.05,5.1,5.03,5.1,208,209.528,1.0
2020-12-30,5.12,5.13,5.06,5.1,521,527.02,1.0
2020-12-31,5.2,5.21,5.08,5.16,235,238.953,1.0
2021-01-04,5.29,5.39,5.13,5.22,196,202.204,1.0
2021-01-05,5.15,5.24,5.13,5.14,625,638.555,1.0
2021-01-06,5.15,5.21,5.14,5.21,103,105.21,1.0
2021-01-07,5.14,5.15,4.91,5.07,884,888.091,1.0
2021-01-08,4.95,5.0,4.9,5.0,432,425.197,1.0
2021-01-11,4.91,5.03,4.82,4.94,315,309.637,1.0
2021-01-12,5.07,5.07,4.83,4.96,243,237.263,1.0
2021-01-13,5.01,5.01,4.83,4.83,178,173.068,1.0
2021-01-14,4.82,5.0,4.73,4.83,1166,1119.89,1.0
2021-01-15,4.82,4.83,4.76,4.81,623,598.666,1.0
2021-01-18,4.79,4.86,4.72,4.82,942,899.22,1.0
2021-01-19,4.72,4.85,4.72,4.81,504,482.311,1.0
2021-01-20,4.81,4.91,4.81,4.91,474,461.391,1.0
2021-01-21,4.9,5.01,4.9,5.0,820,813.332,1.0
2021-01-22,5.06,5.32,4.97,5.32,1250,1280.293,1.0
2021-01-25,5.32,5.43,5.15,5.26,695,721.099,1.0
2021-01-26,5.31,5.31,5.07,5.15,237,241.916,1.0
2021-01-27,5.03,5.25,5.03,5.14,125,126.555,1.0
2021-01-28,5.18,5.18,5.0,5.13,319,324.132,1.0
2021-01-29,5.06,5.15,5.06,5.12,634,643.888,1.0
2021-02-01,5.03,5.13,5.03,5.13,254,257.134,1.0
2021-02-02,5.08,5.11,4.99,5.07,196,197.698,1.0
2021-02-03,4.99,5.06,4.91,4.97,612,605.15,1.0
2021-02-04,4.91,4.97,4.84,4.9,174,170.094,1.0
2021-02-05,4.77,4.93,4.58,4.72,1731,1621.373,1.0
2021-02-08,4.56,4.67,4.55,4.63,896,826.173,1.0
2021-02-09,4.54,4.64,4.51,4.64,212,194.714,1.0
2021-02-10,4.64,4.64,4.54,4.59,158,145.875,1.0
2021-02-18,4.59,4.67,4.56,4.61,711,656.162,1.0
2021-02-19,4.55,4.63,4.55,4.63,416,383.363,1.0
2021-02-22,4.65,4.65,4.58,4.61,654,609.311,1.0
2021-02-23,4.68,4.78,4.68,4.77,1555,1480.69,1.0
2021-02-24,4.77,4.77,4.73,4.77,191,182.202,1.0
2021-02-25,4.76,4.8,4.75,4.78,336,321.133,1.0
2021-02-26,4.78,4.88,4.7,4.87,531,513.924,1.0
2021-03-01,4.97,5.13,4.97,5.11,782,791.096,1.0
2021-03-02,4.96,5.12,4.96,5.01,230,230.764,1.0
2021-03-03,5.12,5.36,5.07,5.33,1152,1202.069,1.0
2021-03-04,5.42,5.58,5.28,5.42,906,977.099,1.0
2021-03-05,5.31,5.43,5.31,5.42,249,263.904,1.0
2021-03-08,5.61,5.61,5.42,5.42,642,695.938,1.0
2021-03-09,5.22,5.41,5.21,5.28,167,174.342,1.0
2021-03-10,5.23,5.39,5.22,5.39,156,162.298,1.0
2021-03-11,5.44,5.48,5.32,5.46,142,152.955,1.0
2021-03-12,5.36,5.46,5.31,5.44,156,166.539,1.0
2021-03-15,5.35,5.38,5.35,5.38,424,449.39,1.0
2021-03-16,5.36,5.42,5.36,5.42,245,260.694,1.0
2021-03-17,5.39,5.46,5.39,5.45,738,790.654,1.0
2021-03-18,5.45,5.56,5.45,5.56,733,794.234,1.0
2021-03-19,5.46,5.75,5.46,5.73,1258,1401.489,1.0
2021-03-22,5.82,5.99,5.82,5.99,1353,1560.57,1.0
2021-03-23,6.08,6.28,6.03,6.11,1450,1739.206,1.0
2021-03-24,6.11,6.41,6.11,6.37,1811,2208.913,1.0
2021-03-25,6.41,6.44,6.11,6.38,942,1144.276,1.0
2021-03-26,6.23,6.35,6.21,6.34,492,597.485,1.0
2021-03-29,6.23,6.51,6.23,6.51,1115,1385.611,1.0
2021-03-30,6.52,6.81,6.51,6.81,1406,1814.274,1.0
2021-03-31,6.73,6.73,6.13,6.15,2648,3208.447,1.0
2021-04-01,6.18,6.28,6.12,6.16,460,552.411,1.0
2021-04-02,6.14,6.25,6.1,6.14,962,1146.24,1.0
2021-04-06,6.34,6.34,6.07,6.22,183,220.393,1.0
2021-04-07,6.31,6.45,6.23,6.44,311,381.625,1.0
2021-04-08,6.48,6.57,6.41,6.53,598,753.841,1.0
2021-04-09,6.33,6.59,6.33,6.59,217,274.306,1.0
2021-04-12,6.68,6.76,6.6,6.74,543,702.701,1.0
2021-04-13,6.8,6.81,6.56,6.74,842,1086.546,1.0
2021-04-14,6.54,6.78,6.54,6.76,321,416.258,1.0
2021-04-15,6.76,6.76,6.71,6.76,82,106.092,1.0
2021-04-16,6.73,6.8,6.73,6.77,83,108.256,1.0
2021-04-19,6.93,6.93,6.73,6.79,763,992.148,1.0
2021-04-20,6.76,6.83,6.73,6.75,326,423.083,1.0
2021-04-21,6.84,6.84,6.67,6.73,402,522.197,1.0
2021-04-22,6.72,6.76,6.72,6.73,123,159.329,1.0
2021-04-23,6.69,6.83,6.69,6.75,70,90.981,1.0
2021-04-26,6.75,6.85,6.75,6.82,142,185.138,1.0
2021-04-27,6.99,6.99,6.68,6.91,246,324.287,1.0
2021-04-28,6.91,6.96,6.62,6.74,511,665.61,1.0
2021-04-29,6.51,6.74,6.51,6.72,291,375.264,1.0
2021-04-30,6.57,6.87,6.57,6.7,156,199.84,1.0
2021-05-06,6.56,6.71,6.56,6.59,295,375.201,1.0
2021-05-07,6.55,6.59,6.54,6.59,221,279.156,1.0
2021-05-10,6.64,6.64,6.48,6.54,129,162.272,1.0
2021-05-11,6.46,6.59,6.42,6.42,161,200.796,1.0
2021-05-12,6.43,6.59,6.43,6.52,34,42.939,1.0
2021-05-13,6.3,6.57,6.3,6.53,69,86.551,1.0
2021-05-14,6.47,6.63,6.47,6.6,99,125.296,1.0
2021-05-17,6.81,6.98,6.39,6.65,195,250.727,1.0
2021-05-18,6.79,6.8,6.56,6.66,137,132.846,1.0
2021-05-19,6.75,6.75,6.47,6.63,196,186.849,1.0
2021-05-20,6.46,6.65,6.45,6.6,324,306.936,1.0
2021-05-21,6.6,6.6,6.48,6.57,52,49.399,1.0
2021-05-24,6.38,6.45,6.31,6.42,125,116.041,1.0
2021-05-25,6.32,6.38,6.27,6.35,365,336.866,1.0
2021-05-26,6.26,6.37,6.17,6.29,89,81.466,1.0
2021-05-27,6.43,6.43,6.26,6.32,57,52.709,1.0
2021-05-28,6.32,6.33,6.23,6.33,120,109.836,1.0
2021-05-31,6.23,6.36,6.23,6.34,75,68.383,1.0
2021-06-01,6.2,6.32,6.19,6.29,175,160.096,1.0
