date,open,high,low,close,volume,amount,factor
2021-08-06,3.5,3.55,3.33,3.37,53582,20588.355,1.0
2021-08-09,3.32,3.56,3.3,3.48,28701,9825.404,1.0
2021-08-10,3.47,3.5,3.33,3.41,8159,3091.157,1.0
2021-08-11,3.36,3.47,3.36,3.43,8716,3879.973,1.0
2021-08-12,3.5,3.52,3.42,3.46,10700,3673.472,1.0
2021-08-13,3.43,3.46,3.39,3.43,5302,2466.911,1.0
2021-08-16,3.39,3.54,3.39,3.42,8118,3313.133,1.0
2021-08-17,3.43,3.45,3.41,3.42,5016,1911.464,1.0
2021-08-18,3.39,3.44,3.35,3.4,9005,2611.799,1.0
2021-08-19,3.42,3.42,3.36,3.39,2151,807.705,1.0
2021-08-20,3.37,3.38,3.32,3.34,10936,4054.315,1.0
2021-08-23,3.33,3.36,3.33,3.35,1220,454.983,1.0
2021-08-24,3.36,3.51,3.35,3.46,6475,2478.579,1.0
2021-08-25,3.41,3.44,3.4,3.4,960,364.547,1.0
2021-08-26,3.44,3.44,3.34,3.35,2317,868.262,1.0
2021-08-27,3.33,3.37,3.31,3.34,2138,793.736,1.0
2021-08-30,3.31,3.36,3.29,3.32,1561,576.419,1.0
2021-08-31,3.27,3.4,3.25,3.3,3033,1117.337,1.0
2021-09-01,3.3,3.36,3.3,3.32,3084,1145.399,1.0
2021-09-02,3.32,3.42,3.31,3.41,8280,3098.38,1.0
2021-09-03,4.33,4.34,3.52,4.09,56009,23945.13,1.0
2021-09-06,4.12,5.43,4.12,5.43,39487,21982.884,1.0
2021-09-07,5.52,6.5,5.52,5.81,47418,29802.69,1.0
2021-09-08,5.75,6.11,5.22,5.91,23927,14428.883,1.0
2021-09-09,5.85,6.82,5.85,6.6,31868,21288.028,1.0
2021-09-10,6.82,7.01,6.43,6.84,24854,17579.785,1.0
2021-09-13,6.72,6.92,6.12,6.41,17869,12205.016,1.0
2021-09-14,6.5,6.5,5.91,6.03,8333,5459.936,1.0
2021-09-15,5.89,6.1,5.31,5.37,15067,8957.746,1.0
2021-09-16,5.43,5.49,5.16,5.29,5330,3037.971,1.0
2021-09-17,5.22,5.67,5.22,5.67,7982,4702.778,1.0
2021-09-22,6.22,6.49,6.02,6.47,19030,12676.597,1.0
2021-09-23,6.51,6.54,6.14,6.24,7563,5029.402,1.0
2021-09-24,6.16,6.42,6.12,6.23,6689,4454.077,1.0
2021-09-27,6.27,6.27,5.75,5.91,6044,3816.704,1.0
2021-09-28,5.9,6.06,5.86,5.92,1849,1172.986,1.0
2021-09-29,5.82,5.95,5.73,5.87,2122,1314.79,1.0
2021-09-30,5.94,6.17,5.77,6.17,6343,4066.261,1.0
2021-10-08,6.22,6.33,5.92,6.12,2444,1566.362,1.0
2021-10-11,6.22,6.31,6.02,6.12,3324,2167.784,1.0
2021-10-12,6.22,6.22,5.9,6.07,2691,1720.978,1.0
2021-10-13,6.14,6.21,6.05,6.19,3056,1988.125,1.0
2021-10-14,6.09,6.22,6.08,6.17,2125,1388.095,1.0
2021-10-15,6.21,6.21,6.02,6.14,3563,2305.378,1.0
2021-10-18,6.01,6.1,5.81,5.98,3060,1927.832,1.0
2021-10-19,5.99,6.02,5.82,5.97,2175,1371.909,1.0
2021-10-20,6.0,6.01,5.88,5.95,2029,1280.399,1.0
2021-10-21,5.67,5.93,5.67,5.93,5032,3116.29,1.0
2021-10-22,5.82,5.89,5.79,5.89,1927,1198.073,1.0
2021-10-25,5.82,5.97,5.52,5.77,3354,2043.071,1.0
2021-10-26,5.77,5.77,5.33,5.5,4136,2449.063,1.0
2021-10-27,5.6,5.6,5.02,5.12,3741,2086.22,1.0
2021-10-28,4.95,5.08,4.66,4.81,7591,3925.524,1.0
2021-10-29,4.85,4.97,4.85,4.94,3783,2001.774,1.0
2021-11-01,5.22,6.01,5.22,5.95,15034,9055.09,1.0
2021-11-02,5.92,6.08,5.64,5.76,5333,3309.095,1.0
2021-11-03,5.7,5.92,5.67,5.88,4331,2695.348,1.0
2021-11-04,6.06,6.28,5.94,6.16,12062,7888.665,1.0
2021-11-05,6.37,6.37,6.12,6.22,5264,3478.16,1.0
2021-11-08,6.26,7.01,6.17,6.69,21163,14805.647,1.0
2021-11-09,6.69,6.8,6.14,6.47,12305,8299.911,1.0
2021-11-10,6.43,6.57,6.26,6.5,7422,5017.826,1.0
2021-11-11,6.6,6.75,6.42,6.57,11274,7820.358,1.0
2021-11-12,6.6,6.9,6.48,6.81,14711,10450.556,1.0
2021-11-15,6.91,7.13,6.02,6.06,39029,27335.402,1.0
2021-11-16,6.06,6.08,5.5,5.69,20780,12746.094,1.0
2021-11-17,5.69,6.07,5.68,6.07,26126,16436.03,1.0
2021-11-18,6.02,6.02,5.72,5.85,14563,9096.511,1.0
2021-11-19,5.91,5.91,5.73,5.82,6622,4091.158,1.0
2021-11-22,5.82,5.87,5.77,5.8,5817,3599.068,1.0
2021-11-23,5.79,5.93,5.75,5.87,9308,5810.223,1.0
2021-11-24,5.87,5.87,5.75,5.77,4371,2695.762,1.0
2021-11-25,5.85,5.85,5.63,5.66,4817,2916.146,1.0
2021-11-26,5.62,5.64,5.37,5.46,5324,3139.754,1.0
2021-11-29,5.45,5.45,5.22,5.3,8009,4542.118,1.0
