date,open,high,low,close,volume,amount,factor
2023-01-18,3.49,4.53,3.39,3.94,389092,159033.0288,1.0
2023-01-19,3.7,3.75,3.38,3.4,189191,73034.48316,1.0
2023-01-20,3.5,3.57,3.4,3.48,95968,36341.60078,1.0
2023-01-30,3.43,3.52,3.42,3.45,83480,31466.53327,1.0
2023-01-31,3.44,4.57,3.43,4.57,188189,81232.56968,1.0
2023-02-01,4.7,5.64,4.4,4.86,197850,104866.90073000001,1.0
2023-02-02,4.69,4.69,4.03,4.22,105862,48117.18025,1.0
2023-02-03,4.17,4.46,4.01,4.27,80159,36151.55982,1.0
2023-02-06,4.21,4.21,3.89,3.9,67037,28818.84047,1.0
2023-02-07,3.92,4.02,3.89,4.0,42829,18159.021670000002,1.0
2023-02-08,3.99,3.99,3.75,3.75,54872,22584.244609999998,1.0
2023-02-09,3.78,3.82,3.68,3.76,25781,10438.40419,1.0
2023-02-10,3.76,3.82,3.74,3.79,18881,7709.0223399999995,1.0
2023-02-13,3.79,4.18,3.72,4.05,71526,30730.80885,1.0
2023-02-14,4.0,4.05,3.86,3.9,37429,15785.656060000001,1.0
2023-02-15,3.92,4.03,3.9,3.93,29566,12572.97031,1.0
2023-02-16,3.89,3.97,3.75,3.81,37721,15702.123160000001,1.0
2023-02-17,3.82,3.9,3.78,3.82,22389,9263.12251,1.0
2023-02-20,3.79,3.85,3.75,3.79,19102,7800.62799,1.0
2023-02-21,3.79,3.8,3.73,3.76,16433,6668.64069,1.0
2023-02-22,3.75,3.77,3.72,3.74,14685,5943.09946,1.0
2023-02-23,3.73,3.75,3.64,3.65,26246,10470.77428,1.0
2023-02-24,3.7,3.73,3.64,3.65,10949,4346.100179999999,1.0
2023-02-27,3.63,3.67,3.56,3.61,6801,2664.72455,1.0
2023-02-28,3.63,3.64,3.54,3.59,11199,4345.45749,1.0
2023-03-01,3.57,3.6,3.56,3.6,7403,2877.84942,1.0
2023-03-02,3.58,3.66,3.58,3.65,9498,3743.77097,1.0
2023-03-03,3.65,3.66,3.62,3.62,4818,1895.64869,1.0
