date,open,high,low,close,volume,amount,factor
2025-12-31,350.0,388.0,307.0,309.0,108262,3647555.39198,1.0
2026-01-05,325.97,368.9,322.03,348.99,56022,1909539.58131,1.0
2026-01-06,340.0,340.36,315.01,326.2,42482,1386760.51351,1.0
2026-01-07,342.5,366.6,334.0,344.0,44090,1533622.99517,1.0
2026-01-08,340.0,344.0,321.49,323.0,26688,879778.69559,1.0
2026-01-09,311.0,330.33,300.88,318.0,29576,926059.46687,1.0
2026-01-12,308.0,325.0,300.89,309.98,28292,873378.23161,1.0
2026-01-13,305.0,318.98,300.0,309.9,23436,729657.09284,1.0
2026-01-14,313.11,336.59,308.02,325.04,28116,898453.9646000001,1.0
2026-01-15,315.0,340.7,309.99,332.0,28133,914920.38828,1.0
2026-01-16,343.9,356.89,335.03,335.12,31952,1105014.95873,1.0
