date,open,high,low,close,volume,amount,factor
2022-10-26,52.24,68.22,46.33,65.06,128990,1185217.542,1.0
2022-10-27,59.94,68.62,59.41,63.07,83625,920209.981,1.0
2022-10-28,62.3,64.08,55.22,56.93,54982,563808.661,1.0
2022-10-31,57.57,59.16,53.72,55.96,39550,386994.783,1.0
2022-11-01,56.18,60.23,55.2,59.11,41651,416345.705,1.0
2022-11-02,58.24,62.97,58.21,58.4,43211,448992.802,1.0
2022-11-03,57.05,64.26,56.98,64.26,41692,441863.259,1.0
2022-11-04,64.14,64.29,61.89,62.3,35580,384072.019,1.0
2022-11-07,61.71,63.19,57.72,59.18,45530,465075.805,1.0
2022-11-08,59.34,60.71,57.87,59.94,34587,353067.107,1.0
2022-11-09,59.64,62.37,58.17,58.76,34278,354848.86,1.0
2022-11-10,57.51,59.21,53.13,53.3,39801,383687.547,1.0
2022-11-11,55.17,56.03,52.04,52.23,39247,365938.606,1.0
2022-11-14,51.02,53.3,50.56,52.69,20061,180491.779,1.0
2022-11-15,52.25,57.92,52.17,57.02,36710,351612.966,1.0
2022-11-16,56.94,58.28,55.68,57.14,21691,211698.585,1.0
2022-11-17,56.24,57.73,53.74,57.29,23497,225762.515,1.0
2022-11-18,56.98,57.38,54.81,54.86,17031,164007.814,1.0
2022-11-21,54.56,55.91,53.95,55.91,11126,105278.89,1.0
2022-11-22,55.79,58.49,54.79,57.87,24721,243951.589,1.0
2022-11-23,57.75,57.8,54.31,57.69,18822,183167.072,1.0
2022-11-24,57.58,61.89,57.21,60.05,31716,328365.664,1.0
2022-11-25,60.74,66.15,60.06,64.85,47835,520537.792,1.0
2022-11-28,65.02,70.58,65.02,69.4,34147,398917.772,1.0
2022-11-29,67.69,71.7,66.68,67.62,26285,311176.127,1.0
2022-11-30,68.27,70.69,66.75,69.72,18516,218274.064,1.0
2022-12-01,70.59,73.96,68.52,70.35,16750,205598.982,1.0
2022-12-02,70.0,71.47,65.85,66.52,22958,268134.258,1.0
2022-12-05,67.39,68.09,65.56,67.75,12007,137635.023,1.0
2022-12-06,67.52,70.24,65.85,68.42,13802,162183.2,1.0
2022-12-07,68.48,70.58,65.94,66.89,14286,166267.985,1.0
2022-12-08,66.87,66.89,62.62,64.05,17020,187600.803,1.0
2022-12-09,64.2,64.67,62.35,63.91,12199,133124.254,1.0
2022-12-12,64.08,65.85,61.83,64.31,12002,131669.65,1.0
2022-12-13,63.65,63.78,61.18,61.89,9077,97136.553,1.0
2022-12-14,63.78,71.65,63.78,66.72,26229,305405.981,1.0
2022-12-15,65.85,68.99,64.82,66.42,14858,171274.82,1.0
2022-12-16,66.44,66.44,61.92,63.17,13759,149522.95,1.0
2022-12-19,62.4,63.83,61.63,62.11,6328,67605.862,1.0
2022-12-20,62.39,63.77,60.82,61.2,5817,61730.588,1.0
2022-12-21,59.94,60.76,57.4,58.17,9622,97031.953,1.0
