date,open,high,low,close,volume,amount,factor
2023-07-18,65.41,85.24,65.31,75.91,164038,1225759.938,1.0
2023-07-19,71.31,86.91,70.11,82.79,127892,1000967.635,1.0
2023-07-20,80.41,84.21,76.11,78.81,82007,658697.146,1.0
2023-07-21,78.19,83.11,75.07,77.31,74819,595448.291,1.0
2023-07-24,76.31,86.08,76.31,82.51,73728,606743.66,1.0
2023-07-25,84.91,85.91,75.63,82.49,66085,532911.006,1.0
2023-07-26,85.26,89.19,83.77,84.19,43730,378868.857,1.0
2023-07-27,81.81,86.23,81.29,82.17,31624,266240.899,1.0
2023-07-28,82.72,83.65,76.21,78.36,42674,339275.925,1.0
2023-07-31,76.19,82.66,74.81,81.41,29203,232832.158,1.0
2023-08-01,80.84,93.99,77.89,89.61,32990,285493.986,1.0
2023-08-02,87.21,107.31,86.44,101.21,40055,392577.668,1.0
2023-08-03,100.61,105.31,95.32,98.7,41366,411380.482,1.0
2023-08-04,97.33,98.12,93.99,95.51,32096,309195.521,1.0
2023-08-07,96.51,97.68,90.51,94.06,24700,233802.353,1.0
2023-08-08,93.1,94.3,88.31,88.92,27846,255560.931,1.0
2023-08-09,88.31,89.21,82.19,84.31,37516,321063.88,1.0
2023-08-10,83.29,89.91,83.29,88.38,31446,276647.771,1.0
2023-08-11,87.25,89.76,84.39,85.6,19991,174903.496,1.0
2023-08-14,85.31,86.01,82.68,84.31,13496,115052.511,1.0
2023-08-15,86.41,88.14,81.37,82.31,15088,129028.322,1.0
2023-08-16,81.71,83.31,79.18,79.64,16798,136802.528,1.0
2023-08-17,79.31,83.0,79.27,81.21,17673,144897.201,1.0
2023-08-18,83.61,87.66,83.61,84.22,23271,201147.718,1.0
2023-08-21,83.48,85.6,81.31,82.35,13634,113843.199,1.0
2023-08-22,82.35,84.61,79.33,84.41,14238,118375.013,1.0
2023-08-23,82.67,82.67,77.31,78.05,15472,123871.873,1.0
2023-08-24,78.81,84.64,76.01,82.51,15758,128978.506,1.0
2023-08-25,80.52,83.01,74.35,76.64,14325,113021.953,1.0
2023-08-28,81.21,82.21,73.58,75.3,18091,141098.579,1.0
2023-08-29,73.94,81.29,73.3,80.91,27791,218494.235,1.0
2023-08-30,81.11,87.21,81.11,82.32,31249,264110.425,1.0
2023-08-31,81.31,87.58,79.56,86.81,28728,245954.802,1.0
2023-09-01,87.31,95.63,86.84,87.99,37846,347056.209,1.0
2023-09-04,88.46,90.21,84.66,89.21,23767,208870.972,1.0
