date,open,high,low,close,volume,amount,factor
2022-02-16,4.51,5.51,4.51,5.51,16161,9713.03,1.0
2022-02-17,6.11,6.11,6.11,6.11,4400,2917.379,1.0
2022-02-18,6.77,6.77,6.77,6.77,4592,3347.444,1.0
2022-02-21,7.5,7.5,7.5,7.5,3785,3035.586,1.0
2022-02-22,8.3,8.3,8.3,8.3,20971,18496.307,1.0
2022-02-23,9.18,9.18,9.18,9.18,5409,5247.176,1.0
2022-02-24,10.15,10.15,10.15,10.15,6461,6893.492,1.0
2022-02-25,11.22,11.22,11.22,11.22,15942,18716.131,1.0
2022-02-28,12.39,12.39,12.39,12.39,7902,10201.108,1.0
2022-03-01,13.68,13.68,13.68,13.68,56842,80715.342,1.0
2022-03-02,15.1,15.1,15.1,15.1,67124,104847.126,1.0
2022-03-03,16.66,16.66,16.66,16.66,14824,25467.976,1.0
2022-03-04,17.86,18.38,17.49,18.38,486999,904829.024,1.0
2022-03-07,18.48,20.27,17.33,19.18,785404,1519881.36,1.0
2022-03-08,17.65,19.7,17.21,18.07,571482,1067460.896,1.0
2022-03-09,18.68,19.93,17.66,19.93,643082,1263309.744,1.0
2022-03-10,19.93,21.98,18.68,20.3,704797,1510218.88,1.0
2022-03-11,19.14,21.48,18.49,20.38,537630,1110306.32,1.0
2022-03-14,20.69,21.53,18.55,18.55,537994,1106406.672,1.0
2022-03-15,17.98,17.98,16.64,16.64,422135,750640.304,1.0
2022-03-16,16.89,18.11,15.32,17.67,476743,821794.752,1.0
2022-03-17,17.08,19.49,17.0,19.49,430260,833910.176,1.0
2022-03-18,21.49,21.49,21.49,21.49,61501,135363.173,1.0
2022-03-21,23.69,23.69,23.69,23.69,9396,22748.563,1.0
2022-03-22,26.11,26.11,23.6,26.11,772657,2023840.624,1.0
2022-03-23,25.4,26.75,23.45,23.45,526868,1328412.96,1.0
2022-03-24,21.05,24.33,21.05,22.07,565214,1281193.792,1.0
2022-03-25,21.53,21.96,19.81,19.81,404150,852153.056,1.0
2022-03-28,19.72,20.51,19.12,19.99,310522,630885.792,1.0
2022-03-29,19.43,21.06,18.49,18.8,377313,768008.112,1.0
2022-03-30,18.16,19.27,17.38,18.7,336506,629911.28,1.0
2022-03-31,18.48,19.13,17.61,17.7,319216,604552.048,1.0
2022-04-01,17.28,17.97,16.69,17.13,263253,467374.544,1.0
2022-04-06,17.48,18.89,17.38,18.23,316011,590066.56,1.0
2022-04-07,17.86,17.97,16.78,17.05,234359,418280.8,1.0
2022-04-08,16.88,16.88,15.29,15.33,261336,425410.256,1.0
2022-04-11,15.18,15.72,14.38,14.63,177564,275297.792,1.0
2022-04-12,15.18,15.23,14.01,14.42,177944,267386.176,1.0
2022-04-13,13.99,14.35,13.56,13.59,180045,258398.091,1.0
2022-04-14,13.68,15.0,13.6,15.0,154753,229251.391,1.0
2022-04-15,15.12,16.55,15.0,16.55,462144,764372.352,1.0
2022-04-18,16.68,17.37,14.92,15.18,351480,580779.648,1.0
2022-04-19,14.87,15.48,14.28,14.76,261672,398996.048,1.0
2022-04-20,14.49,14.67,13.77,14.08,177775,261478.515,1.0
